id,title,year
p4efecd29be43505d7221f55dcbc98745,Splash: Stanford parallel applica tion for shared memory.,
paabcdad5caacd251568e9c0dac9d88cb,Circuit simulation on a hy percube.,
p6a4659d67df60c416043c7aa2f6ed6e4,A polynomial-time algorithm for the perfect phylogeny problem when the number of character states is fixed.,
paf3e20c9ff3e91ce1edd77eecbba90a6,Two strikes against perfect phylogeny.,
p7b97167209139e7b3d083cd0260e06e8,How to Get Good Performance from the CM-5 Data Network.,
pb866498c9bc517d0397f565127f7dc7b,Randomized load balancing for tree-structured computation.,
pc74bb4c47ffa58a8287bdd256384af93,Numerical methods for inferring evolutionary trees. Q.,
p96249e3a9be97f7ae21197db536d1b26,Mitochondrial DNA evolution in primates: transition rate has been extremely low in the lemur.,
p9d7ce2c858aee26d82161d9b130fc224,Associative-commutative pattern matching.,
pd8370ff23420dd5db076771dcde1bcb0,Parallelizing the Phylogeny Problem.,
p43d0286672bd4b2aa0025198ce8d9796,A method of selection of characters in numerical taxonomy. In Syst.,
p6cff13b1679de072f0cd614d2ef1efa0,Triangulating vertex colored graphs.,
pb5fa144b10417fcca416c58211b699c8,"Data structures for irregular applications. DIMACS Workshop on Parallel Algorithms for Unstructured and Dynamic Problems,",
pb0cbaa6daa049027acb845ed2b3c4e69,Grobner basis: an algorithmic method in polynomial ideal theory.,
pceb31cd8a54d9602b8d18c982a65f040,Im plementing an irregular application on a distributed memory multiprocessor.,
p16e27e36520ff4dc99514b63ca83108e,A ran domized parallel branch-and-bound procedure.,
p9b993a13cc20d0fd8553f2ebfb1c3717,A dynamic scheduling method for irregular parallel programs.,
pd030b50e16eb3db354fd529a7e6ba5c7,Guided self-scheduling: A practical scheduling scheme for parallel supercomputers.,
p8577e158384b774e8e509b4c33909275,A simpler analysis of the Karp-Zhang parallel branch-and-bound method.,
pbfbaa7dba6dcceb140a9279a46c99560,Fundamentals of Matrix Computations.,
p2d4a8be84227c9b672c3bb3489d7867f,Dis ambiguation of prepositional phrases in automatically labelled technical text.,
p8c8446730592c962c90f9572c94e8698,Grammatical category disambigua tion by statistical optimization.,
p71e1eb90b160e2a0cd1d2de2eb754f7d,"Markov source modeling of text gener ation. IBM T.J. Watson Research Center, Continuous Speech Recognition Group.",
pf2eeb75e98a52975b97ab1ed05be8a94,Training stochas tic grammars from unlabelled text corpora.,
p0db150e7787843495ccc25a5d7633918,Shipping departments vs. shipping pace makers: using thematic analysis to improve tagging accuracy.,
p3195aa6a805450ad63dc363eb6d7a53f,Learning dynamics: System identification for perceptually challenged agents.,
p95dfeb9a75c30708c7a8a27c74890ac7,Acting under uncertainty: Discrete Bayesian models for mobile-robot navigation.,
p9872d962c3163701f5c08c013aeae49d,Error correction in mobile robot map learn-ing.,
pa033ee68811d5ecc3e30032a2f1bad5e,Maximum likelihood estimation for multivariate mixture observations of Markov chains.,
p20b1122ff74ef476ee4a1acee0b80aed,Maximum likelihood estimation for mixture multivariate stochastic observations of Markov chains.,
pfac6fc9ab23a56f6cee5a81e9ff7eabe,Passive distance learning for robot navigation.,
p2b991b9cc2b6b62eca2e9fbe0b18e8b1,Unsupervised learning of probabilistic models for robot navigation.,
p0e968b02d3e4d93febab4628b705cf56,A robot exploration and mapping strategy based on a seman-tic hierarchy of spatial representations.,
pdede32dcc8674ef0ae5d2b5d49167115,Maximum likelihood esti-mation for multivariate observations of Markov sources.,
pe032e43566380363b9bc7f7200f73ace,An office-navigating robot.,
p02b2ddd8225e2f6c55a8f2baa1cfb15c,Map learning with uninterpreted sensors and effectors.,
pd7f3ec2c66939b178cfd0499d756d3c8,Learning hidden Markov models with geometric information.,
pd8a6d11e98ba368b63d8cdda97de6663,Probabilistic navigation in partially observable environ-ments.,
p359ba487e638b56ca8eac1af64774198,Integrating grid-based and topological maps for mobile robot navigation.,
p55267b0ca20aa4069d4566a6ed6012f9,Learning maps for indoor mobile robot navigation.,
p0eb073a1ba0007ff8fd5f4514e93caef,Algorithms for Partially Observ able Markov Decision Processes.,
pa828c6aac147a798f455d9087a2ec67c,Use of the Hough transform to detect lines and curves in pictures.,
pb08035f96a41c158269463f0d3d969a4,Switching and finite automata theory.,
p4241bed57f322d9a1e0e04e1350a6e2d,Localiza tion by tracking geometric beacons.,
pcdd07d6fc0cb99a164d9494d23f3bd5c,Learning policies for partially observable environments: Scaling up.,
p88ed00f66fa6d209f58598521ffe0f7b,An efficient algorithm for dynamic programming in partially observable Markov decision processes.,
pdd38dfae3421a4c547e23fb256ec27c6,A survey of algorithmic meth ods for partially observed Markov decision processes.,
pdb5c2d954d1ab7c95e0bbc57cf100397,"A survey of partially observ able Markov decision processes: Theory, models, and algorithms.",
pf1e317d9c816dbd0bc7259b57921fda5,Approximating optimal policies for partially observable stochastic domains.,
pc77903a5da6e53f6634497ee2b41f41d,Probabilis tic navigation in partially observable environments.,
pae77f26aaf8ab06b9e58ef4fa11bf1ba,The optimal control of partially observable Markov processes over a finite horizon.,
p800caf0b0dd8bb8532bee43f6a0405c0,The Optimal Control of Par tially Observable Markov Processes.,
p2c5a31c29dee76197574574aea25159b,Partially observed Markov decision processes: A survey.,
p795a0ca8557930458907ba7995c97260,Bandit Problems: Sequen tial Allocation of Experiments.,
pc98ce2095e4c76cfe4b973f19504cb7a,Neuro-dynamic Programming.,
p24ebcf91dc7230a5e29be8d624e76cca,Geib. Prioritized goal decomposition of markov decision processes: Toward a synthesis of classical and decision theoretic planning.,
p8be3befbd7f7eadec84c1c4ffaacad44,Exploit ing structure in policy construction.,
pc2ed9744e0517d27bbc031eae16b2deb,Model minimization in markov decision processes.,
p2d7d75bec71dcc0af52f04d35be1eb00,Planning under time constraints in stochastic domains.,
pd7aa0ad938bf34f9be73e7ca258f06ff,Kanazawa. A model for reasoning about persistence and causation.,
p3a002c471d0a0dec2085439b9cec96df,Decomposition techniques for plan ning in stochastic domains.,
p0021e4f64c90945c6046377f34f808e0,Abstraction and approxi mate decision theoretic planning.,
p5872d8360a34e0c25d8459fe4b53eb00,Decisions with Multiple Objectives: Preferences and Value Trade-offs.,
p091b6ce5d305b2221b2fed13d1b6346a,Toward approxi mate planning in very large stochastic domains.,
p7d849924254d46671f30af339f348f70,Multi-time models for temporally abstract planning.,
pcb791adc48a1a0285d8c4cc9ec71f6cf,Markov Decision Processes: Discrete Stochastic Dynamic Programming.,
paf409e9e0a6d3862a1cae49a6cfbd44e,How to dynamically merge markov decision processes.,
p0b54f9c33d957fe21df613e72e97c0de,"Charles 1979. Random walks, universal traversal sequences, and the complexity of maze problems.",
p54d4b597e3b1c770ad2694ace7bb967c,Thomas 1989. Map learning with indistinguishable locations.,
p88fd357464a7219564cce8d575979ce7,Aspects of mobile robot visual map making.,
p28eebfa007aae5bec2856c3b125150ed,Ernest 1986. Representing and Acquiring Geographic Knowledge.,
p88851726e453d23e4898ba4ca81b1757,Thomas 1988. On the complexity of integrating spatial measurements.,
p4a17fecf0881169e01c853e4e06cd6cf,"Integration, Coordination and Control of Multi-Sensor Robot Systems.",
paf381a0d910171c59722a8bc2fd3be8d,Patashnik 1989. Concrete Mathematics.,
p7b4cf97df73caf785fa881134eb72736,Probability inequalities for sums of bounded random variables.,
pcc588848709d18c112956a871b7399c2,"A robust, qualitative method for robot spatial reasoning.",
pce8b4b827ad5f018847183ced86354b8,Benjamin 1978. Modeling spatial knowledge.,
p692017c21adb9749b4889b137ccb1ceb,Qualitative landmark-based path planning and following.,
p2fba71d838bb28cab611c4708fd3022d,Ernest 1982. Planning routes through uncertain territory.,
pb86c7ba8808a71bdd1dcf9fd465d102b,Learning complicated concepts reliably and usefully.,
p9ac68140860090e0a279415432d30a0c,Peter 1986. On the representation and estimation of spatial uncertainty.,
p7a9bab17fd36d1ae417d541521073277,Yechiam 1979. Some theoretical aspects of position-location prob-lems.,
p8de07b2d437422c42cee886b954b07c1,"Competitive Distributed Job Scheduling,",
p2795845e8f4955db042d3726019713a9,"Very Large- Scale Linear Programming: A Case Study in Combining Interior Point and Simplex Methods,",
p94b060b7996703193bd2c03dac5adbc0,"Solving Time-Dependent Problems: A Decision-Theoretic Approach to Planning in Dynamic Environments,",
p6baa21554c32fc913673a25aa2da9bbf,"Solving Time-Dependent Planning Problems,",
pbb3a01379f549d1dcebbbf9bd3603dbf,"The Subscriber Dial-a-Ride Problem,",
pc06d2f0b3e1f38a75e9a5fcd8f472e3e,"Twenty Years of Routing and Scheduling,",
p72796c72190ad18014351b9078c8e2ca,"Classification in Vehicle Routing and Scheduling, Networks,",
p2fcec00eeaf4ec937e5b7541a8bc1b3c,"Combinatorial Optimization: Annotated Bibliographies,",
pac6bc066b6923b3fd74a13584e692e19,"A Proposed Initiative in Crisis Action Planning,",
p34139c2c956d81e0aebfb77b57fb80a6,"Provable Performance Guarantees for Package Routing in Transportation Networks with Fixed Vehicle Schedules,",
p92eaaa9cc2da8fe077ec6cb9c29ea233,"Planning and Control,",
pe2856b9890430f5735ff49706de40db8,"On the Complexity of Timetable and Multi Commodity Flow Problems,",
p3232d29780af7ae09983d1558e5f0f96,"Computers and Intractibility: A Guide to the Theory of NP-Completeness,",
p5e8510b01a44457ef293791a3a714e48,"Modern Control System Theory,",
p42a7c19ff7e96142d562897d5c83a552,"Distributed Transportation Scheduling: Preliminary Complexity Per spective,",
p988314d4888b9447456ad9258337165a,"Two-Commodity Flow,",
pe14bc0c7da4871feb020a9d202f2b0e1,"Topics in Mathematical System Theory,",
pa60d7b52a231c938fa85f6dcbc93aaf9,"Competitive Snoopy Caching,",
p6045acb8b7773076c7084592967c98ab,"D.B., The Travelling Salesman Problem,",
p543b12b72b2837adaebaf1834e0acbb7,"D.B., Sequencing and Scheduling: Algorithms and Complexity,",
p6c2278d0cb77163369080aae12507270,"Fast Approximation Algorithms for Multicommodity Flow Problems,",
pc2520337e7c2d7b48a5dd245dfc19164,"Decentralized Supervisory Control of Discrete-Event Systems,",
p8236943e72cba2bf1d6529ac3966599a,"An Effective Heuristic for the Travelling Salesman Problem,",
p71ff48758d0781e8b780b9682eefa534,"A Strongly Competitive Randomized Algorithm for Pag ing,",
p2bdb35b5f0a87e286f74daa6b0caf94f,"Dynamic Programming Algorithms for Specially Structured Sequencing and Routing Problems in Transportation,",
pf18d2b871bc42fd145fa397955704584,"Probabilistic Construction of Deterministic Algprithms: Ap proximating Packing Integer Programs,",
p5c4c4ae3f0fca55513aa53c38d86aadd,"Lecture Notes on Randomized Algorithms,",
pabc001aa305b71b923e72f1e03d9184f,"Randomized Rounding: A Technique for Provably Good Algorithms and Algorithmic Proofs,",
pf151c980f9a97d375a7e674d502358b7,"P-complete approximation problems,",
p5ef7e198adf744673f647aaa476db902,"Computationally Related Problems,",
p2ba32f32d79c72e5d0d9948f7cb00382,"A Review of Strategic Mobility Models and Analysis,",
p306f9caad219e0586d096969d858a19d,"The Single Vehicle Many to Many Routing and Scheduling Problem,",
peb918dedbe4cf01feb499c0824071c9b,"Amortized Efficiency of List Update and Paging Rules,",
p139b40972d2118f9cc0eddf91da60ab0,"Scheduling Dial-a-Ride Transportation Systems,",
paad1b930bae73348747a18823fdb53be,"On the Control of Discrete Event Dynamical Systems, Math. Contr., Signals,",
p8ac58d5621e553b308b23f663eeee88d,Is visual reconstruction necessary? Obstacle avoidance without passive ranging.,
p8435ccad0cab0bafe8c5273c80fbc18c,"1997 ECOLOGICAL ROBOTICS 27 Aloimonos,",
p9ee0d682250b1dafbaecdef231571f07,The impact of cybernetics on the design of a mobile robot: a case study.,
p4d4e31bc3d4c516219b4dea5151b49b6,Active perception.,
p7eabe214242e05c894689e38c0358e1e,Animate vision.,
p9108e63ef844db2aeaba911730e5533a,Multiple levels of inquiry in cognitive science.,
peaf400ebe1e170013525005faa8573ea,New approaches to robotics.,
p21cd5f537b8402bef9c57fcafd7be225,Real-time optical flow.,
p7ebcba2f56adf5bc3724696dac2c6406,The computational hoverfly: A study in computational neuroethology.,
p0214ffa98d18273f0283df111d5042f0,Neural networks for visual tracking in an artificial fly.,
pba109c6a9031f8ca595c8a4896473af9,Angular tracking and the optomotor response: An analysis of visual reflex interaction in a hoverfly.,
pd9abec968334fb665486f89ed42e538a,Some operating rules for the optomotor system of a hoverfly during voluntary flight.,
p45a0e47bba9848038b0943861076afe2,Real-time obstacle avoidance using central flow divergence and peripheral flow.,
p53c57323c83d7670021f1651d001af94,Maze navigation using optical flow.,
p4d2d3df77eb6a9f9fba89ccbcc99274a,Robot navigation from a Gibsonian viewpoint.,
pb4375a462f37e7191e968178dfd0c48b,Ecological robotics: Controlling behavior with optical flow.,
pf98c591ff00ea38248c9ac7267c5fe93,From insect vision to robot vision.,
pa24433d7ad5cda63d37534171c3187aa,Visually controlled locomotion and visual orientation in animals.,
pf5a744ac0e1458e0997c44d3f5322520,The senses considered as perceptual systems.,
p6aa21e2307298c22b452ed1dece90123,acting and knowing: Toward an ecological psychology.,
pd6848ef231b818520030721c8b5daa8d,Parallax and perspective during aircraft landings.,
pd3040515deaf43b793ed98fdc05195a3,Optomotor control of wing beat and body posture in drosophila.,
pa21f02cecd91bf040cbc7514e7aedeeb,"Specialization of perceptual processes. Unpublished doctoral dissertation,",
pe2810211f7e3c4639c23df522538a55d,Optical information about the severity of upcoming contacts.,
p3995c1213d1c999d956237e464be5c33,A theory of visual control of braking based on information about time-to-collision.,
p2630591566688068101ad96e33955be2,The optic flow field: The foundation of vision.,
pe7aec043f44e92668f471f4588f5b0b2,Visual control of locomotion.,
p89f4e5585a855d0df5cedc47b91cb5b3,King solomon's ring.,
pd3807ddcb789504728f3c95999e8d361,Towards planning: Incremental investigations into adaptive robot control.,
pa74aac837376e8e31dbac79f25d77c4a,The visual brain in action.,
p94e6a36ac610982ba376fb6212668597,Rover visual obstacle avoidance.,
pcd81360cc59dccb5249dce50445e996a,"Optical velocity patterns, velocity-sensitive neurons and space perception: A hypothesis.",
p56939d43d598418671c74fe1fcae781d,Obstacle avoidance using flow field divergence.,
pb5863caa8737c39823949947ff321c9d,Shakey the robot (Tech.,
p3abe6102bb0cfffd6306f200da44f6cb,Designing efficiently navigating non-goal-directed robots.,
p9ce67b6dc4cc23bc6e377ee015c1f270,Task and environment-sensitive tracking.,
p270ed47e1702a59c14f436ac0127980c,Processing of optical information by the visual system of the fly.,
p69ac68d57f1bc627c72c1792c38a2f87,Visual control of orientation behavior in the fly.,
p53bf738158c146ae98045cc06729f56f,The perception of heading during eye movements.,
p160ee0b6a060b79e4146a4bfe6217ce0,The concept of mind.,
p9b8b8b0c52b8efaaeb3f02171bbca343,Robotic bees.,
p2977a1e859c1d4b32a713dcd4df17f76,Visual behaviors for docking (Tech.,
p1f3fa9114b4bbe4b317ac7b856e7a6c0,Dynamics of behavior: Theory and applications for autonomous robot architectures.,
p6386c0ab0efba27697d3cc3f08112067,Are autonomous agents information processing systems? In L.,
p483f728b83625cccca4b025ae699ffb0,Active navigation with a monocular robot.,
p19d5b2578688633824842271924a411f,A visually-evoked roll-response in the housefly.,
p2378459af769481be76378be1e5c8811,The pursuit response of the hoverfly and its interaction with the optomotor response.,
p65cfdddbba09ac29c105dca8714f878d,Range perception through apparent speed in freely flying honeybees.,
